ZIP,activeplayersperzip,AREA,POPcurrent,POPplus5,#OFBUSS,POPSQMI,DAYPOP,URBANPCT,RURALPCT,WHITECOLLAR,18-24%,25-34%,35-44%,45-54%,55-64%,65+%,INCOMEMED,MALEPOP,FEMALEPOP
93280,631,Wasco,25284,28842,387,122,4580,0.91,0.09,0.35,0.15,0.2,0.18,0.1,0.05,0.06,32817,16385,8899
93301,732,Bakersfield,13545,14457,2960,3030,28867,1,0,0.52,0.14,0.17,0.13,0.11,0.07,0.13,29555,6773,6772
93305,1403,Bakersfield,37397,39554,968,6428,8975,1,0,0.38,0.12,0.14,0.12,0.1,0.06,0.09,25779,18629,18768
93420,1166,Arroyo Grande,26615,28387,1517,103,10904,0.67,0.33,0.64,0.08,0.09,0.14,0.17,0.12,0.19,67869,12848,13767
93422,1498,Atascadero,30084,30900,1695,512,13213,0.83,0.17,0.57,0.09,0.11,0.16,0.18,0.1,0.12,65243,15404,14680
93441,30,Los Olivos,1026,1003,130,23,922,0,1,0.62,0.05,0.06,0.17,0.2,0.14,0.11,86080,513,513
93445,368,Oceano,7400,7564,212,3667,1003,1,0,0.43,0.11,0.15,0.14,0.13,0.09,0.11,43788,3641,3759
93512,12,Benton,183,177,19,1,100,0,1,0.48,0.07,0.06,0.15,0.22,0.14,0.14,57353,92,91
93514,470,Bishop,14578,14691,908,9,8176,0.64,0.36,0.54,0.07,0.08,0.14,0.18,0.12,0.16,55863,7219,7359
93516,132,Boron,1810,1575,76,112,1728,0,1,0.37,0.07,0.09,0.15,0.16,0.12,0.13,41015,907,903
93535,4675,Lancaster,61677,66611,690,192,8138,0.89,0.11,0.54,0.09,0.12,0.17,0.12,0.07,0.08,44021,29999,31678
93560,1302,Rosamond,16103,17512,315,36,1929,0.75,0.25,0.55,0.09,0.12,0.18,0.13,0.08,0.09,54126,8170,7933
93562,94,Trona,1756,1496,57,10,2068,0.79,0.21,0.44,0.09,0.1,0.14,0.15,0.12,0.11,41897,899,857
93608,16,Cantua Creek,2019,2136,23,17,296,0,1,0.16,0.16,0.16,0.13,0.12,0.06,0.04,30202,1191,828
93610,706,Chowchilla,22010,25305,388,87,4696,0.55,0.45,0.41,0.1,0.23,0.23,0.12,0.06,0.07,36664,6756,15254
93631,672,Kingsburg,15683,17129,482,213,6267,0.58,0.42,0.51,0.1,0.13,0.14,0.12,0.09,0.13,49385,7751,7932
93633,5,Kings Canyon Na,202,241,10,0,661,0,1,0.51,0.07,0.07,0.19,0.18,0.13,0.14,52206,102,100
93652,17,Raisin,239,240,12,108,485,0,1,0.48,0.12,0.13,0.12,0.15,0.06,0.09,38000,115,124
93654,1092,Reedley,27023,28039,748,232,11153,0.73,0.27,0.44,0.12,0.14,0.13,0.11,0.07,0.12,42767,13938,13085
96003,1960,Redding,44695,48983,1508,364,18114,0.68,0.32,0.61,0.12,0.12,0.13,0.14,0.11,0.16,48606,21756,22939
96022,786,Cottonwood,11953,13016,377,84,2423,0,1,0.49,0.08,0.09,0.15,0.16,0.12,0.13,45408,5903,6050
96024,25,Douglas City,655,676,19,9,78,0,1,0.61,0.06,0.07,0.13,0.18,0.14,0.18,44792,335,320
96047,35,Igo,768,903,24,3,90,0,1,0.59,0.07,0.07,0.14,0.2,0.15,0.13,42750,388,380
96093,145,Weaverville,3444,3545,385,133,3285,0.98,0.02,0.53,0.07,0.09,0.13,0.17,0.12,0.18,41833,1683,1761
96097,492,Yreka,9357,9175,762,42,7140,0.74,0.26,0.58,0.09,0.09,0.13,0.15,0.12,0.19,40049,4491,4866
96116,9,Likely,292,292,15,1,116,0,1,0.45,0.04,0.06,0.11,0.14,0.2,0.21,42857,144,148
96118,59,Loyalton,1387,1355,98,31,577,0,1,0.44,0.07,0.08,0.15,0.14,0.12,0.17,38938,679,708
96120,39,Markleeville,923,911,80,3,632,0,1,0.53,0.06,0.09,0.16,0.22,0.13,0.12,53728,452,471
96141,23,Homewood,265,272,63,14,775,0,1,0.36,0.09,0.18,0.14,0.27,0.09,0.09,58681,153,112
96143,124,Kings Beach,4808,5202,321,262,1812,0.86,0.14,0.43,0.15,0.21,0.15,0.14,0.07,0.05,51290,2644,2164
96162,56,Truckee,122,121,63,21,227,0,0,0.56,0.07,0.15,0.2,0.2,0.11,0.08,52500,65,57
95386,508,Waterford,10224,11813,210,94,1534,0.67,0.33,0.41,0.1,0.13,0.16,0.12,0.08,0.08,45718,5164,5060
95407,1577,Santa Rosa,34138,37898,1494,1564,19024,0.82,0.18,0.44,0.12,0.17,0.15,0.12,0.08,0.07,55265,17408,16730
95409,1116,Santa Rosa,25936,26831,796,691,5782,0.95,0.05,0.71,0.06,0.08,0.12,0.14,0.12,0.28,75591,12125,13811
95432,10,Elk,191,206,32,16,212,0,1,0.67,0.07,0.07,0.1,0.25,0.18,0.2,75601,94,97
95453,555,Lakeport,12006,13028,1060,85,9598,0.45,0.55,0.55,0.09,0.11,0.13,0.15,0.11,0.17,44942,5981,6025
95457,174,Lower Lake,3795,4131,197,36,1320,0,1,0.48,0.08,0.1,0.14,0.17,0.12,0.16,52500,1904,1891
95476,1391,Sonoma,33853,33372,2206,313,18462,0.58,0.42,0.59,0.08,0.1,0.13,0.16,0.12,0.18,73264,16345,17508
95480,7,Stewarts Point,103,114,2,10,29,0,1,0.65,0.06,0.07,0.09,0.17,0.22,0.25,75694,49,54
95501,891,Eureka,22235,21817,2256,3270,25153,1,0,0.54,0.13,0.16,0.14,0.15,0.09,0.13,36114,10991,11244
95503,772,Eureka,24470,24408,690,218,5586,0.63,0.37,0.59,0.09,0.12,0.13,0.18,0.11,0.15,48134,11928,12542
95524,49,Bayside,1378,1371,56,108,259,0.04,0.96,0.74,0.08,0.11,0.13,0.22,0.13,0.11,69886,681,697
95526,13,Bridgeville,684,659,26,3,224,0,1,0.37,0.07,0.09,0.14,0.19,0.15,0.12,32031,338,346
95528,35,Carlotta,862,829,21,10,173,0,1,0.43,0.08,0.08,0.15,0.18,0.15,0.1,50605,431,431
95547,37,Hydesville,1131,1086,30,192,334,0,1,0.54,0.08,0.09,0.14,0.21,0.12,0.12,54844,563,568
95549,20,Kneeland,394,380,26,2,145,0,1,0.61,0.08,0.09,0.14,0.22,0.14,0.11,61250,202,192
95551,37,Loleta,1329,1352,32,48,186,0,1,0.42,0.09,0.12,0.14,0.16,0.11,0.12,36907,662,667
95570,53,Trinidad,2558,2500,128,18,963,0,1,0.6,0.07,0.12,0.12,0.23,0.15,0.14,42567,1280,1278
95595,2,Zenia,412,426,7,2,35,0,1,0.43,0.07,0.06,0.16,0.24,0.13,0.11,30250,217,195
95618,597,El Macero,1199,1362,16,61,112,0.79,0.21,0.82,0.08,0.06,0.09,0.19,0.18,0.23,195673,583,616
95620,1107,Dixon,18694,18631,654,79,6958,0.75,0.25,0.54,0.09,0.14,0.15,0.14,0.08,0.08,69122,9402,9292
95641,125,Isleton,1949,1894,140,43,1352,0,1,0.41,0.08,0.09,0.13,0.17,0.16,0.18,55372,1036,913
95645,43,Knights Landing,1727,1792,74,14,578,0,1,0.34,0.1,0.14,0.14,0.12,0.1,0.13,49224,938,789
95664,70,Pilot Hill,1343,1589,25,29,114,0,1,0.58,0.07,0.06,0.17,0.22,0.13,0.1,81801,685,658
95666,323,Pioneer,6187,6520,269,31,2874,0,1,0.5,0.06,0.06,0.13,0.16,0.17,0.25,51351,3073,3114
95668,34,Pleasant Grove,1050,1079,52,19,909,0,1,0.44,0.09,0.11,0.13,0.16,0.13,0.13,61422,556,494
95687,3946,Vacaville,69091,76382,1337,1591,14561,0.98,0.02,0.59,0.1,0.16,0.18,0.13,0.08,0.09,76955,38605,30486
95689,72,Volcano,1421,1513,51,67,223,0,1,0.47,0.05,0.05,0.11,0.19,0.19,0.22,60341,701,720
95691,2122,West Sacramento,25630,33373,1324,577,19189,1,0,0.57,0.09,0.13,0.15,0.14,0.1,0.13,48742,12589,13041
95714,23,Dutch Flat,533,524,16,79,131,0,1,0.53,0.08,0.08,0.16,0.19,0.11,0.13,73077,268,265
95076,2854,Watsonville,79618,81486,2896,568,31927,0.74,0.26,0.42,0.11,0.15,0.14,0.12,0.08,0.09,57065,40507,39111
95118,1581,San Jose,32886,32407,936,8017,8261,1,0,0.71,0.07,0.15,0.19,0.14,0.1,0.1,96211,16164,16722
95120,1132,San Jose,35795,34326,755,1208,5977,0.96,0.04,0.89,0.06,0.07,0.18,0.18,0.15,0.1,156292,17653,18142
95122,2689,San Jose,62802,65427,1234,12626,10945,1,0,0.39,0.12,0.17,0.14,0.11,0.07,0.07,70544,32716,30086
95212,1660,Stockton,8569,10604,226,387,3955,0.8,0.2,0.67,0.08,0.1,0.13,0.16,0.13,0.16,68599,4230,4339
95237,212,Lockeford,3192,3183,157,269,1273,0.86,0.14,0.55,0.1,0.11,0.16,0.14,0.1,0.13,62942,1631,1561
95306,56,Catheys Valley,1227,1144,32,8,179,0,1,0.55,0.07,0.07,0.13,0.18,0.14,0.17,61986,605,622
95310,97,Columbia,1524,1752,102,127,732,0,1,0.57,0.06,0.05,0.1,0.19,0.17,0.25,50658,732,792
95329,158,La Grange,1840,1924,65,11,449,0,1,0.59,0.07,0.07,0.14,0.17,0.17,0.17,51527,923,917
95333,87,Le Grand,4452,4681,59,42,1450,0.06,0.94,0.33,0.11,0.12,0.14,0.11,0.06,0.08,34455,2284,2168
95354,1606,Modesto,30211,33853,2120,3921,28009,1,0,0.47,0.11,0.16,0.15,0.12,0.07,0.1,41536,15141,15070
95356,1811,Modesto,30822,35434,1283,1419,15587,0.92,0.08,0.63,0.11,0.14,0.14,0.15,0.09,0.11,59816,14913,15909
95358,1479,Modesto,33201,36007,681,281,11847,0.7,0.3,0.44,0.11,0.14,0.15,0.11,0.07,0.08,45953,17150,16051
95377,1662,Tracy,16529,24423,272,133,4013,0.72,0.28,0.64,0.07,0.16,0.2,0.12,0.06,0.04,91176,8411,8118
95379,138,Tuolumne,4154,4403,110,144,1444,0,1,0.5,0.08,0.11,0.14,0.17,0.1,0.13,49813,2043,2111
95404,1489,Santa Rosa,38748,41735,2945,460,21867,0.85,0.15,0.65,0.1,0.13,0.14,0.17,0.12,0.13,78037,19049,19699
95423,275,Clearlake Oaks,3924,4019,115,28,542,0.04,0.96,0.44,0.07,0.06,0.11,0.15,0.18,0.27,40203,1952,1972
95425,537,Cloverdale,9886,10743,393,77,3242,0.65,0.35,0.48,0.09,0.11,0.14,0.15,0.1,0.15,63329,5017,4869
95427,14,Comptche,472,509,16,4,112,0,1,0.51,0.08,0.09,0.13,0.22,0.15,0.11,50268,249,223
95448,536,Healdsburg,17566,18145,1346,93,11466,0.59,0.41,0.56,0.09,0.11,0.13,0.18,0.11,0.14,67688,8887,8679
95450,18,Jenner,258,257,23,14,160,0,1,0.55,0.07,0.08,0.14,0.27,0.15,0.13,55556,127,131
95494,10,Yorkville,167,176,5,4,28,0,1,0.45,0.08,0.11,0.14,0.17,0.12,0.09,39500,90,77
95519,527,Mckinleyville,16170,16679,491,302,3363,0.84,0.16,0.58,0.1,0.14,0.15,0.16,0.1,0.11,50800,7924,8246
95521,416,Arcata,21027,21132,1227,362,11012,0.76,0.24,0.61,0.28,0.17,0.1,0.12,0.08,0.09,44405,10459,10568
95540,466,Fortuna,12959,13524,626,281,5245,0.81,0.19,0.49,0.09,0.11,0.13,0.15,0.11,0.17,43814,6214,6745
95542,69,Garberville,2375,2379,209,8,1302,0,1,0.42,0.08,0.12,0.13,0.22,0.12,0.11,43537,1216,1159
95565,29,Scotia,1070,1040,26,19,389,0.03,0.97,0.31,0.07,0.15,0.16,0.14,0.08,0.06,43625,555,515
95567,45,Smith River,1943,1896,84,44,916,0,1,0.45,0.07,0.1,0.12,0.15,0.12,0.17,34160,956,987
95569,5,Redcrest,713,726,24,19,133,0.01,0.99,0.43,0.09,0.13,0.15,0.18,0.1,0.09,43138,365,348
93656,179,Riverdale,6312,7117,116,57,894,0,1,0.31,0.12,0.13,0.14,0.1,0.08,0.09,33943,3279,3033
93702,1634,Fresno,47820,49532,879,9532,7681,1,0,0.33,0.13,0.13,0.12,0.09,0.05,0.06,22923,24285,23535
93704,1464,Fresno,26819,27612,1325,4787,10978,1,0,0.65,0.1,0.13,0.14,0.14,0.1,0.16,45448,12730,14089
93725,996,Fresno,22423,23751,758,329,14887,0.67,0.33,0.41,0.11,0.14,0.13,0.11,0.07,0.1,33422,11424,10999
93727,3830,Fresno,58657,62247,2080,1735,24605,0.93,0.07,0.55,0.12,0.14,0.12,0.11,0.08,0.11,39647,28502,30155
94005,244,Brisbane,3490,3350,381,732,10072,1,0,0.7,0.05,0.14,0.22,0.22,0.11,0.09,108403,1751,1739
94028,68,Portola Valley,6553,6523,231,489,1747,0.88,0.12,0.92,0.04,0.04,0.13,0.2,0.16,0.19,241295,3245,3308
94030,934,Millbrae,20498,19811,819,5988,7072,1,0,0.72,0.06,0.1,0.16,0.15,0.12,0.21,96072,9712,10786
94074,8,San Gregorio,162,172,10,13,63,0,1,0.59,0.08,0.11,0.19,0.22,0.12,0.07,87500,86,76
94103,1020,San Francisco,24193,25471,4465,18245,58335,1,0,0.65,0.08,0.24,0.21,0.16,0.09,0.12,48825,14587,9606
94122,1965,San Francisco,54480,53187,1958,13169,11735,1,0,0.76,0.07,0.22,0.17,0.15,0.1,0.15,89464,26259,28221
94124,1594,San Francisco,33336,33530,2093,6802,28528,1,0,0.52,0.08,0.14,0.16,0.13,0.08,0.11,48720,15867,17469
94404,1272,San Mateo,33216,34748,1158,6748,18009,1,0,0.87,0.05,0.16,0.18,0.17,0.13,0.11,128261,16269,16947
94521,2409,Concord,43066,44798,839,1942,7012,1,0,0.7,0.08,0.12,0.17,0.16,0.11,0.11,86502,20756,22310
94523,1644,Pleasant Hill,33409,34031,1653,4613,16085,1,0,0.76,0.08,0.13,0.17,0.17,0.1,0.13,94080,16260,17149
94525,231,Crockett,3209,3253,119,1252,1354,0.94,0.06,0.61,0.07,0.11,0.18,0.19,0.13,0.15,76620,1575,1634
94544,3980,Hayward,73825,76529,1937,6889,26240,1,0,0.52,0.1,0.17,0.15,0.12,0.08,0.1,64702,36807,37018
94546,2332,Castro Valley,41600,41533,1495,1555,11095,1,0,0.68,0.07,0.12,0.17,0.16,0.1,0.16,81661,20009,21591
94548,45,Knightsen,165,169,21,84,132,0.36,0.64,0.42,0.09,0.14,0.15,0.14,0.12,0.13,78125,84,81
94567,28,Pope Valley,810,934,29,12,157,0,1,0.51,0.07,0.09,0.15,0.19,0.15,0.13,80208,420,390
94569,15,Port Costa,224,220,6,158,30,0.8,0.2,0.61,0.06,0.09,0.15,0.25,0.14,0.15,83333,124,100
94571,697,Rio Vista,7112,9085,331,40,2300,0.75,0.25,0.54,0.07,0.1,0.13,0.13,0.12,0.19,62207,3574,3538
94590,2327,Vallejo,38339,40105,2183,5510,16843,1,0,0.53,0.1,0.15,0.14,0.14,0.08,0.11,45384,18648,19691
94592,53,Vallejo,385,503,72,19,1589,1,0,0.35,0.58,0.29,0.03,0.02,0.02,0.02,13500,220,165
94619,1048,Oakland,25809,25565,494,5492,3486,1,0,0.69,0.09,0.14,0.16,0.17,0.1,0.11,72185,12028,13781
94709,166,Berkeley,10382,10570,466,18673,3803,1,0,0.86,0.25,0.25,0.13,0.13,0.09,0.08,83317,5236,5146
94803,1412,El Sobrante,26625,27318,746,2279,4920,0.99,0.01,0.66,0.08,0.11,0.16,0.18,0.11,0.12,79990,12903,13722
94805,608,Richmond,14081,14332,418,7236,2900,1,0,0.63,0.08,0.13,0.16,0.17,0.1,0.12,62919,6771,7310
94920,285,Belvedere Tibur,12092,12055,658,1825,4123,1,0,0.89,0.04,0.05,0.14,0.19,0.18,0.19,173273,5709,6383
95735,4,Twin Bridges,0,0,10,0,1190,0,0,0,0,0,0,0,0,0,0,0,0
95758,3843,Elk Grove,59282,73048,1321,696,13554,0.77,0.23,0.76,0.07,0.17,0.21,0.13,0.06,0.06,84851,29731,29551
95762,1703,El Dorado Hills,26188,31744,946,593,11500,0.68,0.32,0.78,0.07,0.08,0.19,0.18,0.09,0.08,115791,13066,13122
95829,1659,Sacramento,16343,22135,386,816,3299,0.54,0.46,0.7,0.07,0.13,0.21,0.14,0.08,0.07,79734,8180,8163
95831,2536,Sacramento,44415,48177,778,6039,5416,1,0,0.81,0.08,0.13,0.15,0.18,0.11,0.14,79723,20920,23495
95833,2489,Sacramento,35881,41257,791,4033,9578,0.99,0.01,0.68,0.11,0.18,0.15,0.14,0.07,0.06,52594,17571,18310
95923,8,Canyondam,28,28,16,16,628,0,1,0.44,0,0,0.11,0.11,0.29,0.39,66667,15,13
95925,17,Challenge,357,374,14,9,126,0,1,0.26,0.06,0.08,0.15,0.17,0.14,0.22,38068,176,181
95946,500,Penn Valley,8947,9602,416,144,1802,0,1,0.65,0.06,0.06,0.11,0.16,0.16,0.26,65447,4362,4585
95948,360,Gridley,10280,10784,417,139,4516,0.48,0.52,0.4,0.1,0.13,0.12,0.12,0.1,0.16,41311,5077,5203
95969,1191,Paradise,27991,28497,1476,497,10950,0.96,0.04,0.56,0.07,0.09,0.12,0.15,0.12,0.27,47141,13139,14852
95971,232,Quincy,6367,6315,556,29,5588,0.72,0.28,0.59,0.1,0.1,0.14,0.19,0.12,0.14,56424,3175,3192
95973,1328,Chico,29055,31488,1277,140,9909,0.74,0.26,0.62,0.09,0.15,0.14,0.15,0.09,0.13,55288,14100,14955
96015,10,Canby,356,353,19,1,163,0,1,0.61,0.1,0.08,0.12,0.18,0.13,0.11,40455,185,171
96019,594,Shasta Lake,7625,8914,302,1064,2242,0.99,0.01,0.47,0.1,0.11,0.15,0.14,0.09,0.13,35320,3750,3875
96040,8,Hat Creek,348,367,16,2,65,0,1,0.44,0.06,0.07,0.09,0.19,0.2,0.24,46562,178,170
96044,42,Hornbrook,972,959,38,9,246,0,1,0.49,0.08,0.06,0.11,0.17,0.15,0.24,34741,466,506
96063,5,Mineral,160,178,13,2,58,0,1,0.45,0.05,0.11,0.14,0.17,0.17,0.16,42917,84,76
96065,19,Montgomery Cree,877,967,29,1,135,0,1,0.53,0.06,0.07,0.14,0.19,0.14,0.14,37727,463,414
96067,311,Mount Shasta,7310,7399,629,45,4215,0.52,0.48,0.58,0.08,0.07,0.13,0.19,0.13,0.17,45764,3499,3811
96086,15,Seiad Valley,60,54,10,4,39,0,1,0.47,0.08,0.07,0.1,0.2,0.1,0.17,31667,27,33
96088,255,Shingletown,4394,4619,153,17,718,0,1,0.56,0.07,0.06,0.13,0.17,0.16,0.2,46406,2250,2144
96109,50,Doyle,1348,1279,34,6,182,0,1,0.48,0.07,0.08,0.15,0.18,0.13,0.16,39200,677,671
96111,17,Floriston,106,106,0,4,0,0,1,0.53,0.08,0.15,0.2,0.21,0.11,0.05,55556,56,50
96113,54,Herlong,940,946,37,3,859,0,1,0.49,0.06,0.1,0.14,0.2,0.12,0.14,41875,498,442
96134,36,Tulelake,2382,2258,120,7,1121,0,1,0.34,0.08,0.11,0.12,0.14,0.09,0.15,34125,1194,1188
96136,6,Wendel,166,155,2,5,35,0,1,0.34,0.07,0.11,0.16,0.17,0.11,0.11,60577,88,78
96161,425,Truckee,16849,18394,1588,87,13654,0.36,0.64,0.59,0.08,0.16,0.19,0.17,0.09,0.06,76567,8906,7943
92604,1172,Irvine,29048,30577,1324,8464,12329,1,0,0.82,0.08,0.11,0.17,0.18,0.11,0.1,91278,13971,15077
92606,879,Irvine,21739,26555,938,7198,18960,1,0,0.86,0.1,0.19,0.2,0.13,0.08,0.06,98279,10656,11083
92627,2736,Costa Mesa,65627,68468,3648,9338,27836,1,0,0.6,0.1,0.22,0.18,0.12,0.07,0.07,60130,34026,31601
92629,1273,Dana Point,28260,28978,1434,5280,10737,1,0,0.73,0.07,0.14,0.16,0.17,0.12,0.13,86791,14085,14175
92673,1029,San Clemente,20658,26094,1150,1881,10348,1,0,0.75,0.07,0.09,0.19,0.17,0.09,0.11,111964,10406,10252
92675,1384,San Juan Capist,37635,40789,2102,335,19064,1,0,0.67,0.08,0.11,0.15,0.16,0.1,0.13,86595,18574,19061
92677,2999,Laguna Niguel,64877,67584,2486,3984,19246,1,0,0.82,0.06,0.12,0.2,0.17,0.1,0.09,108212,31582,33295
92840,2849,Garden Grove,52252,53627,1419,10115,12493,1,0,0.52,0.1,0.16,0.16,0.12,0.08,0.11,58745,25916,26336
92861,190,Villa Park,6041,6226,193,2730,1163,1,0,0.87,0.07,0.07,0.13,0.17,0.17,0.15,135468,3046,2995
92865,1103,Orange,17987,18065,1672,4890,19825,1,0,0.65,0.09,0.14,0.17,0.13,0.09,0.11,66187,8895,9092
92886,2268,Yorba Linda,42447,44959,1488,2821,10696,1,0,0.78,0.08,0.09,0.17,0.18,0.11,0.1,99661,20794,21653
93001,1644,Ventura,34284,36359,2085,395,19474,0.88,0.12,0.59,0.09,0.16,0.17,0.15,0.09,0.1,57523,17455,16829
93003,2730,Ventura,48764,51006,4555,2435,51381,1,0,0.69,0.09,0.13,0.16,0.15,0.09,0.15,70795,23784,24980
93030,2920,Oxnard,53807,62661,2160,3824,30203,0.98,0.02,0.41,0.13,0.17,0.13,0.11,0.07,0.08,54017,27927,25880
93212,556,Corcoran,24965,26957,272,209,5386,0.83,0.17,0.35,0.14,0.26,0.23,0.11,0.05,0.04,31534,18981,5984
93239,31,Kettleman City,1816,1841,48,4,611,0,1,0.17,0.17,0.15,0.13,0.1,0.07,0.05,28083,1018,798
93241,359,Lamont,16684,17661,261,2598,2542,0.86,0.14,0.24,0.14,0.15,0.13,0.09,0.06,0.06,28777,8689,7995
93260,8,Posey,227,219,9,5,23,0,1,0.51,0.03,0.05,0.12,0.14,0.17,0.26,33824,118,109
93262,2,Sequoia Nationa,1,1,15,0,268,0,1,0,0,0,0,0,1,0,0,1,0
93283,100,Weldon,2115,2144,32,8,207,0,1,0.46,0.06,0.05,0.11,0.14,0.15,0.28,27067,1045,1070
93285,132,Wofford Heights,3344,3242,81,16,277,0,1,0.48,0.05,0.05,0.1,0.13,0.17,0.37,33476,1659,1685
93287,12,Woody,126,121,5,2,15,0,1,0.42,0.09,0.07,0.17,0.19,0.11,0.18,54167,69,57
93306,3070,Bakersfield,55157,57454,1078,1121,9571,0.98,0.02,0.55,0.11,0.12,0.13,0.13,0.08,0.12,47069,26936,28221
93308,3146,Bakersfield,46954,49831,2254,117,34816,0.91,0.09,0.54,0.11,0.13,0.15,0.13,0.09,0.11,46413,23616,23338
93402,631,Los Osos,14386,13966,661,444,3380,0.97,0.03,0.62,0.09,0.1,0.14,0.18,0.1,0.19,65370,6948,7438
93427,241,Buellton,5675,5921,352,137,2893,0.75,0.25,0.55,0.07,0.11,0.18,0.15,0.1,0.12,68434,2851,2824
93450,27,San Ardo,881,893,22,3,525,0,1,0.33,0.08,0.12,0.14,0.13,0.09,0.1,37647,461,420
93452,16,San Simeon,523,518,46,3,779,0.06,0.94,0.3,0.08,0.14,0.14,0.16,0.12,0.18,46691,267,256
93517,34,Bridgeport,366,353,124,2,1021,0,1,0.72,0.07,0.1,0.17,0.18,0.16,0.13,40625,201,165
91502,694,Burbank,12650,14042,1917,9671,21362,1,0,0.59,0.09,0.2,0.17,0.11,0.07,0.13,39963,6160,6490
91504,1507,Burbank,24484,25646,825,5648,13894,1,0,0.71,0.09,0.15,0.16,0.14,0.1,0.12,65971,11867,12617
91523,1,Burbank,0,0,9,0,1301,0,0,0,0,0,0,0,0,0,0,0,0
91711,1388,Claremont,36061,37558,998,2521,10882,1,0,0.79,0.18,0.1,0.13,0.15,0.1,0.15,87890,17086,18975
91759,25,Mt Baldy,535,602,14,6,137,0.03,0.97,0.55,0.1,0.12,0.18,0.19,0.13,0.09,69922,293,242
91761,3441,Ontario,61154,67266,2882,2135,61483,0.98,0.02,0.49,0.12,0.16,0.15,0.12,0.06,0.05,59105,30870,30284
91763,2010,Montclair,35732,38030,1331,6776,14009,1,0,0.47,0.12,0.16,0.14,0.11,0.07,0.08,46693,17957,17775
91784,1457,Upland,23832,24682,362,2555,2212,1,0,0.78,0.08,0.08,0.15,0.2,0.13,0.12,90413,11594,12238
91786,3154,Upland,51518,55430,3604,5738,33283,1,0,0.6,0.12,0.16,0.14,0.12,0.08,0.1,45696,24896,26622
91901,761,Alpine,16762,17122,641,168,6475,0.76,0.24,0.63,0.08,0.11,0.17,0.17,0.11,0.11,83410,8622,8140
92020,2626,El Cajon,56462,56172,3168,4804,34628,1,0,0.6,0.11,0.15,0.14,0.12,0.08,0.12,47504,27577,28885
92064,2048,Poway,49846,51990,2312,1147,31033,0.99,0.01,0.71,0.07,0.09,0.17,0.17,0.1,0.09,91746,24565,25281
92066,20,Ranchita,407,397,12,6,61,0,1,0.51,0.05,0.08,0.16,0.17,0.14,0.2,45568,194,213
92091,24,Rancho Santa Fe,1346,1681,465,2708,4903,0.64,0.36,0.94,0.03,0.03,0.09,0.19,0.19,0.34,118155,620,726
92110,1246,San Diego,23273,23853,2607,4711,32412,1,0,0.73,0.18,0.18,0.14,0.12,0.08,0.15,60682,11545,11728
92114,3616,San Diego,66602,68060,463,8040,4328,1,0,0.52,0.1,0.12,0.14,0.14,0.09,0.09,56011,32601,34001
92133,1,San Diego,581,546,8,883,2563,1,0,0.61,0.84,0.11,0.02,0.01,0,0,104167,375,206
92135,12,San Diego,4695,4418,45,1312,36401,1,0,0.65,0.69,0.21,0.08,0.01,0,0,296875,4118,577
92227,989,Brawley,22624,21944,574,69,8577,0.93,0.07,0.45,0.1,0.13,0.14,0.12,0.07,0.11,37064,11166,11458
92231,1421,Calexico,34182,41538,763,642,7372,0.95,0.05,0.52,0.11,0.12,0.14,0.12,0.07,0.11,33245,15978,18204
92252,536,Joshua Tree,8270,8573,174,81,1584,0.53,0.47,0.46,0.08,0.1,0.14,0.14,0.11,0.2,33598,4135,4135
92254,135,Mecca,10645,12988,70,124,580,0,1,0.15,0.15,0.16,0.13,0.09,0.05,0.05,27369,5912,4733
92277,1050,Twentynine Palm,26360,27869,338,27,2306,0.83,0.17,0.56,0.32,0.13,0.1,0.08,0.05,0.07,34578,15898,10462
92321,60,Cedar Glen,1332,1424,44,523,414,0,0,0.69,0.08,0.1,0.15,0.18,0.11,0.11,77355,673,659
92325,659,Crestline,8228,8872,266,1258,1412,0,0,0.57,0.07,0.1,0.17,0.18,0.11,0.09,49543,4126,4102
92346,3257,Highland,48781,51768,897,2451,8826,1,0,0.6,0.09,0.13,0.16,0.14,0.08,0.09,58541,24137,24644
92371,735,Phelan,13885,15595,236,107,1767,0,1,0.48,0.09,0.08,0.17,0.15,0.1,0.1,51630,7103,6782
92373,1598,Redlands,32272,34992,1288,723,15447,0.96,0.04,0.75,0.09,0.14,0.14,0.16,0.1,0.16,69453,15209,17063
92392,3812,Victorville,71125,81802,2101,1300,23088,0.99,0.01,0.54,0.09,0.12,0.15,0.12,0.08,0.12,46682,34750,36375
92307,2832,Apple Valley,33892,38004,788,162,5096,0.94,0.06,0.59,0.09,0.1,0.14,0.14,0.11,0.14,52943,16641,17251
92328,12,Death Valley,365,369,19,0,344,0,1,0.53,0.06,0.08,0.21,0.26,0.12,0.1,70089,199,166
92332,1,Essex,89,108,4,0,16,0,1,0.4,0.08,0.08,0.12,0.17,0.17,0.21,44643,48,41
92374,2285,Redlands,40717,44405,846,2015,9685,0.99,0.01,0.65,0.14,0.13,0.14,0.14,0.08,0.09,56847,19562,21155
92376,4032,Rialto,79248,83815,1682,6040,15311,1,0,0.46,0.12,0.14,0.14,0.11,0.06,0.07,42447,38796,40452
92397,269,Wrightwood,5085,5523,120,149,799,0.81,0.19,0.65,0.07,0.08,0.18,0.18,0.11,0.1,57330,2610,2475
